Identifiant station,Nom station,Station en fonctionnement,Capacité de la station,Nombre bornettes libres,Nombre total vélos disponibles,Vélos mécaniques disponibles,Vélos électriques disponibles,Borne de paiement disponible,Retour vélib possible,Actualisation de la donnée,Coordonnées géographiques,Nom communes équipées,Code INSEE communes équipées
12106,Gare de Lyon - Roland Barthes,True,68,15,53,51,2,True,True,2025-11-05 09:31:47+00:00,"(48.84395729494058, 2.3790882155299187)",Paris,75056
10025,Jemmapes - Ecluses Saint-Martin,True,15,12,3,0,3,True,True,2025-11-05 09:31:10+00:00,"(48.87748519186726, 2.3660067468881607)",Paris,75056
23205,Parc des Pierrettes,True,23,20,2,2,0,True,True,2025-11-05 09:26:14+00:00,"(48.7973062, 2.2909969)",Châtillon,92020
32305,Saint-Germain - Verdun,True,30,30,0,0,0,True,True,2025-11-05 09:25:39+00:00,"(48.882877330093, 2.4331868384644)",Romainville,93063
32023,Guy Môquet - Jean Moulin,True,30,3,25,14,11,True,True,2025-11-05 09:33:16+00:00,"(48.940931521020836, 2.363948999931771)",Saint-Denis,93066
11201,Faubourg St-Antoine - Place de la Nation,True,16,15,0,0,0,True,True,2025-11-05 09:34:19+00:00,"(48.8487726, 2.393606)",Paris,75056
23201,Avenir,True,45,35,9,2,7,True,True,2025-11-05 09:30:58+00:00,"(48.8103438, 2.3003776)",Châtillon,92020
22602,Place Henri Dunant - Gare RER,True,31,25,6,2,4,True,True,2025-11-05 09:31:39+00:00,"(48.788093281931, 2.2909234046643)",Fontenay-aux-Roses,92032
22018,Charles de Gaulle - Les Sablons,True,35,2,32,15,17,True,True,2025-11-05 09:34:16+00:00,"(48.880987514929, 2.2715748726513)",Neuilly-sur-Seine,92051
12165,Champs de Manoeuvre - Cartoucherie,True,35,2,33,20,13,True,True,2025-11-05 09:34:16+00:00,"(48.835261, 2.447974)",Paris,75056
21320,Président Roosevelt - Rouget de Lisle,True,40,4,36,26,10,True,True,2025-11-05 09:32:40+00:00,"(48.83047518749, 2.2616135525345)",Issy-les-Moulineaux,92040
12001,Bastille - Biscornet,True,62,1,61,53,8,True,True,2025-11-05 09:32:42+00:00,"(48.851355779579, 2.369220033288)",Paris,75056
11001,Richard Lenoir - Place de la Bastille,True,53,19,34,24,10,True,True,2025-11-05 09:31:18+00:00,"(48.8538327, 2.3697222)",Paris,75056
9035,Gare Saint-Lazare - Place de Budapest,True,44,24,20,10,10,True,True,2025-11-05 09:28:49+00:00,"(48.877753, 2.327339)",Paris,75056
21327,Jean Bouin - Gouverneur Général Eboué,True,31,10,21,21,0,True,True,2025-11-05 09:34:26+00:00,"(48.824792734266, 2.2651904328524)",Issy-les-Moulineaux,92040
21021,Enfants du Paradis - Peupliers,True,40,1,52,33,19,True,True,2025-11-05 09:33:15+00:00,"(48.833122686454, 2.2571459412575)",Boulogne-Billancourt,92012
23203,Division Leclerc - Kléber,True,25,23,2,0,2,True,True,2025-11-05 09:33:09+00:00,"(48.798666226364, 2.2833752789972)",Châtillon,92020
34005,Adrien Lesesne - Docteur Bauer,True,30,21,8,4,4,True,True,2025-11-05 09:30:55+00:00,"(48.90263867304635, 2.348248063431511)",Saint-Ouen-sur-Seine,93070
17126,Hélène et François Missoffe - Emile Borel,True,32,18,14,3,11,True,True,2025-11-05 09:32:13+00:00,"(48.89990653843488, 2.321543991674844)",Paris,75056
21514,Place de la Paix - Abbé Saint-Pierre,True,24,23,1,0,1,True,True,2025-11-05 09:27:40+00:00,"(48.86462724459225, 2.2047570338469806)",Suresnes,92073
17127,Porte de Clichy - Place des Nations Unies,True,40,22,16,12,4,True,True,2025-11-05 09:34:09+00:00,"(48.896737263309504, 2.310542999196392)",Paris,75056
31303,Simone Signoret - Paris,True,28,14,14,1,13,True,True,2025-11-05 09:32:13+00:00,"(48.903600624712865, 2.465406596265139)",Noisy-le-Sec,93053
26008,Henri Barbusse - Bourguignons,True,34,31,1,1,0,True,True,2025-11-05 09:32:08+00:00,"(48.91301722799713, 2.2734212270774417)",Asnières-sur-Seine,92004
15052,Convention - Vaugirard,True,62,43,18,15,3,True,True,2025-11-05 09:31:59+00:00,"(48.837676822332, 2.2955869260203)",Paris,75056
26009,Marceau Delorme - Pierre Brossolette,True,28,26,2,0,2,True,True,2025-11-05 09:27:29+00:00,"(48.91206062860357, 2.295897423568745)",Asnières-sur-Seine,92004
10026,Gare de l'Est - Chateau Landon,True,59,53,4,2,2,True,True,2025-11-05 09:34:23+00:00,"(48.879305, 2.362424)",Paris,75056
34008,Garibaldi - Gabriel Péri,True,30,13,16,14,2,True,True,2025-11-05 09:33:41+00:00,"(48.905741911394, 2.3316044208059)",Saint-Ouen-sur-Seine,93070
17010,Jonquière - Docteur Paul Brousse,True,54,48,5,5,0,True,True,2025-11-05 09:33:19+00:00,"(48.894799816683985, 2.318705212173216)",Paris,75056
34012,Bateliers - Quai de Seine,True,26,4,22,18,4,True,True,2025-11-05 09:33:51+00:00,"(48.915817585516, 2.3239533298594)",Saint-Ouen-sur-Seine,93070
18023,Ordener - Poissonniers,True,35,32,4,0,4,True,True,2025-11-05 09:25:48+00:00,"(48.891213890844654, 2.351288666219873)",Paris,75056
23204,Roland Garros - Jean Bouin,True,28,27,1,0,1,True,True,2025-11-05 09:30:31+00:00,"(48.809460857173, 2.2853198638301)",Châtillon,92020
18024,Clignancourt - Ordener,True,35,34,1,0,1,True,True,2025-11-05 09:32:59+00:00,"(48.891457726153774, 2.348636478060487)",Paris,75056
31301,Gare RER,True,30,12,18,4,14,True,True,2025-11-05 09:30:56+00:00,"(48.896280181078, 2.4581568985227)",Noisy-le-Sec,93053
16006,Lauriston - Copernic,True,19,1,18,1,17,True,True,2025-11-05 09:32:35+00:00,"(48.86926, 2.289918)",Paris,75056
5107,Pontoise - La Tournelle,True,23,1,22,20,2,True,True,2025-11-05 09:33:32+00:00,"(48.850458009188, 2.3524542754922)",Paris,75056
22019,Charles de Gaulle,False,18,0,0,0,0,False,False,2025-11-05 09:33:59+00:00,"(48.885368380902, 2.2595618686871)",Neuilly-sur-Seine,92051
18026,Ruisseau - Ordener,True,53,44,4,0,4,True,True,2025-11-05 09:33:19+00:00,"(48.89299462568024, 2.340144887566567)",Paris,75056
7201,Place De Fontenoy - Saxe,True,18,2,16,9,7,True,True,2025-11-05 09:34:26+00:00,"(48.850270554523, 2.3069813815839)",Paris,75056
2108,Vivienne - Montmartre,True,54,6,47,31,16,True,True,2025-11-05 09:33:26+00:00,"(48.871347597383, 2.3414588347077)",Paris,75056
20112,Jourdain - Place des Grandes Rigoles,True,1,1,0,0,0,False,False,2025-02-21 07:34:23+00:00,"(48.874031137272, 2.3895947635174)",Paris,75056
8008,Joseph Sansboeuf - Saint Lazare,True,32,0,30,22,8,True,True,2025-11-05 09:31:30+00:00,"(48.875315630653, 2.3229019716382)",Paris,75056
15013,Volontaires - Lecourbe,True,31,22,9,5,4,True,True,2025-11-05 09:27:01+00:00,"(48.84351378799, 2.3065522313118)",Paris,75056
13205,Choisy - Pointe d'Ivry,True,24,23,1,0,1,True,True,2025-11-05 09:28:46+00:00,"(48.822154170359, 2.3633708034878)",Paris,75056
10114,Granges aux Belles - Hôpital Saint-Louis,True,60,50,10,3,7,True,True,2025-11-05 09:33:15+00:00,"(48.874794994841, 2.366669436985)",Paris,75056
31202,Gabriel Péri - Jules Ferry,True,25,16,9,8,1,True,True,2025-11-05 09:30:44+00:00,"(48.926182814311, 2.3912295762525)",La Courneuve,93027
18134,Ney - Porte de Clignancourt,True,25,21,4,3,1,True,True,2025-11-05 09:32:17+00:00,"(48.8978867, 2.3458001)",Paris,75056
42004,Westermeyer - Paul Vaillant-Couturier,True,25,1,42,33,9,True,True,2025-11-05 09:30:08+00:00,"(48.819116181578764, 2.3966637253761296)",Ivry-sur-Seine,94041
47007,Liberté - Vert-de-Maisons,True,20,4,14,12,2,True,True,2025-11-05 09:31:08+00:00,"(48.790147809608, 2.4328628182411)",Maisons-Alfort,94046
31201,Suzanne Masson,True,37,0,33,14,19,True,True,2025-11-05 09:33:30+00:00,"(48.923306888013, 2.3847292397611)",La Courneuve,93027
13202,Place Farhat Hached,True,28,5,23,16,7,True,True,2025-11-05 09:34:23+00:00,"(48.825487045602, 2.3816306985827)",Paris,75056
13204,Tolbiac - Boussingault,True,41,33,6,6,0,True,True,2025-11-05 09:30:06+00:00,"(48.826177754027, 2.3420378552202)",Paris,75056
13051,Halle Freyssinet - Parvis Alan Turing,True,37,23,14,10,4,True,True,2025-11-05 09:31:50+00:00,"(48.832846814471, 2.3711421713233)",Paris,75056
13035,Choisy - Tolbiac,True,20,17,3,1,2,True,True,2025-11-05 09:30:16+00:00,"(48.82591155587, 2.3602393269539)",Paris,75056
47008,Les Planètes,True,21,6,12,12,0,True,True,2025-11-05 09:34:20+00:00,"(48.80929410761, 2.4596271973784)",Maisons-Alfort,94046
15062,Convention - Lourmel,True,36,8,27,25,2,True,True,2025-11-05 09:33:27+00:00,"(48.842055041656, 2.2859910875559)",Paris,75056
5201,Saint-Jacques - Soufflot,True,16,0,16,5,11,True,True,2025-11-05 09:28:20+00:00,"(48.846280383395, 2.3430785379567)",Paris,75056
13203,Square de Choisy - Eastman,True,24,21,3,1,2,True,True,2025-11-05 09:32:39+00:00,"(48.828543456283, 2.3583075090494)",Paris,75056
18042,Place Pigalle,True,21,17,2,0,2,True,True,2025-11-05 09:25:29+00:00,"(48.8827555, 2.3361566)",Paris,75056
21501,Pont de Suresnes,True,18,11,6,2,4,True,True,2025-11-05 09:34:26+00:00,"(48.867415092322, 2.2258946679617)",Suresnes,92073
35002,Jean Jaurès - Presles,True,31,22,9,2,7,True,True,2025-11-05 09:31:02+00:00,"(48.907134414988, 2.3960057280531)",Pantin,93055
8038,François 1er - Montaigne,True,53,14,38,15,23,True,True,2025-11-05 09:32:13+00:00,"(48.866887649978, 2.3066755757207)",Paris,75056
21213,Vanne - Général de Gaulle,True,25,23,2,0,2,True,True,2025-11-05 09:31:11+00:00,"(48.815007, 2.328318)",Montrouge,92049
19204,Rampal - Belleville,True,20,18,2,0,2,True,True,2025-11-05 09:33:25+00:00,"(48.873114661405, 2.3798409114805)",Paris,75056
11046,Place de la République - Voltaire,True,19,4,14,12,2,True,True,2025-11-05 09:34:19+00:00,"(48.866830968942, 2.3654810339212)",Paris,75056
18206,Albert Kahn - Duhesme,True,38,34,4,3,1,True,True,2025-11-05 09:32:56+00:00,"(48.895623001056, 2.345815078896)",Paris,75056
35001,Jean Jaurès - Ouvrières Pivéreuses,True,22,10,10,6,4,True,True,2025-11-05 09:34:13+00:00,"(48.910423437526, 2.3995766043663)",Pantin,93055
18044,Clichy - Douai,True,32,28,4,0,4,True,True,2025-11-05 09:34:22+00:00,"(48.883687771522, 2.328063700029)",Paris,75056
15060,Place de la Montagne du Goulet,True,21,14,7,6,1,True,True,2025-11-05 09:26:45+00:00,"(48.8443415, 2.2773844)",Paris,75056
11037,Faubourg Du Temple - Republique,True,38,2,36,33,3,True,True,2025-11-05 09:34:17+00:00,"(48.867872484749, 2.3648982158072)",Paris,75056
11012,Montreuil - Voltaire,True,34,29,5,0,5,True,True,2025-11-05 09:32:26+00:00,"(48.850507011842, 2.3930755582745)",Paris,75056
18041,Rochechouart - Martyrs,True,20,18,2,0,2,True,True,2025-11-05 09:33:31+00:00,"(48.882193779572, 2.3405495658517)",Paris,75056
15105,Fédération - Suffren,True,25,7,18,18,0,True,True,2025-11-05 09:30:24+00:00,"(48.852828153442, 2.2978776320815)",Paris,75056
12157,Fabre d'Eglantine - Place de la Nation,True,68,43,25,11,14,True,True,2025-11-05 09:33:38+00:00,"(48.8471116, 2.3956204)",Paris,75056
11020,Belfort - Voltaire,True,53,45,7,5,2,True,True,2025-11-05 09:32:43+00:00,"(48.8563358, 2.3829901)",Paris,75056
7109,Place Joffre - Frédéric le Play,True,38,19,19,17,2,True,True,2025-11-05 09:34:07+00:00,"(48.853754486938, 2.3044242337346)",Paris,75056
7111,Ecole Militaire - Place Joffre,True,26,19,5,4,1,True,True,2025-11-05 09:34:07+00:00,"(48.852060203583, 2.3017993569374)",Paris,75056
11102,Alexandre Dumas - Voltaire,True,74,59,15,12,3,True,True,2025-11-05 09:34:20+00:00,"(48.852888670365, 2.3891476408096)",Paris,75056
4108,Quai de Béthune - Pont de la Tournelle,True,25,11,14,11,3,True,True,2025-11-05 09:33:13+00:00,"(48.85097433194, 2.3563072085381)",Paris,75056
8057,Hoche - Tilsitt,True,33,27,6,0,6,True,True,2025-11-05 09:33:36+00:00,"(48.874836457837, 2.2971323132515)",Paris,75056
40010,Haut du Mont-Mesly,True,21,18,1,0,1,True,True,2025-11-05 09:29:22+00:00,"(48.780191921646, 2.4685737495183)",Créteil,94028
8039,Colisée - Champs-Elysées,True,24,0,16,8,8,True,True,2025-11-05 09:28:51+00:00,"(48.870475399387, 2.3076190799475)",Paris,75056
40012,Stade de la Habette,True,16,16,0,0,0,True,True,2025-11-05 09:34:13+00:00,"(48.774397033806, 2.4668785263921)",Créteil,94028
16103,Traktir - Foch,True,22,10,12,0,12,True,True,2025-11-05 09:27:56+00:00,"(48.872755334614, 2.2915497802487)",Paris,75056
12107,Diderot - Pierre Bourdan,True,21,19,2,2,0,True,True,2025-11-05 09:25:33+00:00,"(48.847648620797, 2.3902582749724)",Paris,75056
3004,Place de la République - Temple,True,18,3,15,13,2,True,True,2025-11-05 09:33:32+00:00,"(48.867211201859, 2.3635464370545)",Paris,75056
40014,Créteil Pointe du Lac,True,28,10,17,5,12,True,True,2025-11-05 09:31:13+00:00,"(48.769807356177, 2.4623027310281)",Créteil,94028
11014,Place de la Nation - Taillebourg,True,47,40,7,3,4,True,True,2025-11-05 09:32:28+00:00,"(48.8488408, 2.3973043)",Paris,75056
23011,Bineau - Louise Michel,True,26,6,20,16,4,True,True,2025-11-05 09:31:35+00:00,"(48.88666162207, 2.2843274474144)",Levallois-Perret,92044
11009,Boulets - Voltaire,True,38,33,4,2,2,True,True,2025-11-05 09:31:48+00:00,"(48.85218705621, 2.3890301585197)",Paris,75056
40003,Centre Hospitalier Intercommunal de Créteil,True,17,12,5,3,2,True,True,2025-11-05 09:33:25+00:00,"(48.797078298909, 2.463801423807)",Créteil,94028
11011,Richard Lenoir - Voltaire,True,25,20,5,3,2,True,True,2025-11-05 09:33:28+00:00,"(48.86164273878, 2.3727491497993)",Paris,75056
23801,Place de la Gare,True,20,5,15,9,6,True,True,2025-11-05 09:33:24+00:00,"(48.838513582184, 2.1866139007512)",Garches,92033
7023,Bourdonnais - Tour Eiffel,True,60,21,38,16,22,True,True,2025-11-05 09:32:46+00:00,"(48.860897797941, 2.295599598447)",Paris,75056
40004,Créteil Village,True,25,5,20,5,15,True,True,2025-11-05 09:34:12+00:00,"(48.79122395576, 2.4642198533952)",Créteil,94028
18205,Mauroy - Cheminots,True,32,24,8,6,2,True,True,2025-11-05 09:31:27+00:00,"(48.897715198403, 2.357895075822)",Paris,75056
23703,Gare de Chaville Rive Gauche,True,18,12,5,0,5,True,True,2025-11-05 09:33:36+00:00,"(48.805160304345, 2.188277207315)",Chaville,92022
9025,Taitbout - Châteaudun,True,54,5,48,35,13,True,True,2025-11-05 09:33:29+00:00,"(48.876383969379, 2.3353566779335)",Paris,75056
40008,Créteil Pompadour,True,44,30,14,3,11,True,True,2025-11-05 09:31:56+00:00,"(48.773011623355, 2.435166164893)",Créteil,94028
7025,Octave Gréard - Tour Eiffel,True,33,10,22,16,6,True,True,2025-11-05 09:33:55+00:00,"(48.856502977696, 2.2931787543289)",Paris,75056
14021,Place de la Porte de Châtillon,True,59,56,3,0,3,True,True,2025-11-05 09:29:24+00:00,"(48.8242469, 2.3186306)",Paris,75056
40007,Préfecture de Créteil,True,27,8,17,9,8,True,True,2025-11-05 09:32:17+00:00,"(48.783680285918, 2.4544713672215)",Créteil,94028
40015,Iles de Loisirs de Créteil,True,24,16,7,6,1,True,True,2025-11-05 05:15:01+00:00,"(48.780258200618, 2.4455094301232)",Créteil,94028
40013,Hôtel de Ville de Créteil,True,36,15,21,12,9,True,True,2025-11-05 09:29:36+00:00,"(48.77699496201, 2.4552552404284)",Créteil,94028
2202,Réaumur - Montmartre,True,1,1,0,0,0,False,False,2025-07-24 09:26:03+00:00,"(48.86791186523, 2.3448715883461)",Paris,75056
16005,Raymond Poincaré - Place Victor Hugo,True,25,22,3,1,2,True,True,2025-11-05 09:26:49+00:00,"(48.87030612437, 2.2850745414202)",Paris,75056
51005,Yves Farges - Route d'Enghien,True,35,28,7,3,4,True,True,2025-11-05 09:24:22+00:00,"(48.95756799268, 2.2834496977978)",Argenteuil,95018
12201,Dugommier,True,53,42,9,6,3,True,True,2025-11-05 09:32:05+00:00,"(48.838811048815, 2.3896577954292)",Paris,75056
10031,Louis Blanc - Aqueduc,True,37,31,6,1,5,True,True,2025-11-05 09:28:45+00:00,"(48.882030182599, 2.363561578095)",Paris,75056
15122,Place Charles Vallin,True,26,18,8,5,3,True,True,2025-11-05 09:33:22+00:00,"(48.835523812041, 2.3025986552238)",Paris,75056
32004,Wilson - Landy,True,40,13,26,17,9,True,True,2025-11-05 09:33:25+00:00,"(48.91516726221354, 2.357633225619793)",Saint-Denis,93066
26005,Hôtel de Ville d'Asnières sur Seine,True,30,26,4,4,0,True,True,2025-11-05 09:28:55+00:00,"(48.90999330025577, 2.288238108158112)",Asnières-sur-Seine,92004
20137,Borrégo - Gambetta,True,25,23,2,0,2,True,True,2025-11-05 09:24:48+00:00,"(48.87330497045532, 2.4014145880937576)",Paris,75056
13106,Bobillot - Paulin Mery,True,23,18,4,2,2,True,True,2025-11-05 09:26:42+00:00,"(48.829899841747, 2.3543356766749)",Paris,75056
6010,Chevreuse - Montparnasse,True,15,9,6,2,4,True,True,2025-11-05 09:34:09+00:00,"(48.841739161231, 2.3315522167367)",Paris,75056
30006,Pierre-Simon Girard  - Paris,True,1,1,0,0,0,False,False,2025-10-23 05:25:06+00:00,"(48.901342171637, 2.4560186601176)",Bobigny,93008
13010,Place d'Italie - Vincent Auriol,True,40,32,7,3,4,True,True,2025-11-05 09:33:08+00:00,"(48.831481874467, 2.3567550292319)",Paris,75056
13001,Port-Royal - Hôpital du Val-de-Grâce,True,18,12,6,3,3,True,True,2025-11-05 09:31:08+00:00,"(48.837668272811, 2.3448138346607)",Paris,75056
1022,Danielle Casanova - Place Vendôme,True,37,1,36,14,22,True,True,2025-11-05 09:33:56+00:00,"(48.868266498223, 2.3304839059711)",Paris,75056
15001,Gare Montparnasse - Arrivée,True,43,32,10,5,5,True,True,2025-11-05 09:33:39+00:00,"(48.843827994315, 2.3225811123848)",Paris,75056
19203,Pailleron - Bouret,True,27,18,9,3,6,True,True,2025-11-05 09:33:00+00:00,"(48.880516995482, 2.3763902374411)",Paris,75056
35014,Charles de Gaulle - Jean Lolive,True,26,17,7,2,5,True,True,2025-11-05 09:32:48+00:00,"(48.8932644350857, 2.4126765131950383)",Pantin,93055
21404,Jean Jaurès - Gare de Clamart,True,20,18,2,1,1,True,True,2025-11-05 09:31:04+00:00,"(48.81321981219, 2.2716768079163)",Clamart,92023
31708,Noisy le Sec - Jean-Baptiste Clément,True,22,20,0,0,0,True,True,2025-11-05 09:28:57+00:00,"(48.874515389637, 2.4152836203575)",Bagnolet,93006
6001,Institut de France,True,17,0,14,5,9,True,True,2025-11-05 09:30:33+00:00,"(48.857615678565, 2.3358313530377)",Paris,75056
27004,Gare de la Garenne-Colombes,True,28,19,9,2,7,True,True,2025-11-05 09:34:23+00:00,"(48.909752, 2.239145)",Colombes,92025
1002,Victoria - Place du Chatelet,True,22,15,7,3,4,True,True,2025-11-05 09:33:56+00:00,"(48.857992591527, 2.3469167947769)",Paris,75056
10013,Alibert - Jemmapes,True,60,53,5,2,3,True,True,2025-11-05 09:34:14+00:00,"(48.871044051984, 2.3661044619878)",Paris,75056
17038,Grande Armée - Brunel,True,62,43,17,4,13,True,True,2025-11-05 09:34:01+00:00,"(48.876116, 2.288124)",Paris,75056
15103,Cauchy - Cévennes,True,51,31,15,14,1,True,True,2025-11-05 09:34:23+00:00,"(48.843372571022, 2.2751328349113)",Paris,75056
32012,Carrefour Pleyel,True,68,16,50,22,28,True,True,2025-11-05 09:33:58+00:00,"(48.92034156960326, 2.3438543826341625)",Saint-Denis,93066
15026,Bir Hakeim,True,33,10,20,18,2,True,True,2025-11-05 09:33:53+00:00,"(48.853844054334, 2.289705348222)",Paris,75056
34015,Louis Dain - Rosiers,False,0,0,0,0,0,False,False,2025-10-07 13:47:41+00:00,"(48.904676215771, 2.3379541963343)",Saint-Ouen-sur-Seine,93070
31029,Vincennes - François Debergue,False,1,1,0,0,0,False,False,2025-10-22 06:14:54+00:00,"(48.857497590947, 2.4375258284792)",Montreuil,93048
13123,BNF - Bibliothèque Nationale de France,True,42,21,21,15,6,True,True,2025-11-05 09:33:54+00:00,"(48.8350268238, 2.3760157451034)",Paris,75056
41301,Bois de Vincennes - Gare,True,50,26,24,9,15,True,True,2025-11-05 09:34:20+00:00,"(48.836022242887, 2.470833995083)",Nogent-sur-Marne,94052
32001,Proudhon - Président Wilson,True,30,15,15,11,4,True,True,2025-11-05 09:34:03+00:00,"(48.906442763495, 2.3584905266762)",Saint-Denis,93066
34014,Michelet - Dr Bauer,True,32,29,3,3,0,True,True,2025-11-05 09:25:55+00:00,"(48.906125424194, 2.3440374449846)",Saint-Ouen-sur-Seine,93070
23904,Avenue de la Paix - Chaillon,False,0,0,0,0,0,False,False,2025-10-07 12:11:31+00:00,"(48.935291060802, 2.3260894310459)",Villeneuve-la-Garenne,92078
17123,Mstislav Rostropovitch - Berthier,True,18,7,11,4,7,True,True,2025-11-05 09:29:51+00:00,"(48.892120821173975, 2.309234105050564)",Paris,75056
4104,Sebastopol - Rambuteau,True,16,12,4,2,2,True,True,2025-11-05 09:30:38+00:00,"(48.86181809267, 2.3501381278038)",Paris,75056
5020,Institut du Monde Arabe - Saint-Germain,True,40,2,36,32,4,True,True,2025-11-05 09:33:06+00:00,"(48.849063299501, 2.3558086529374)",Paris,75056
10208,Buisson Saint-Louis - Saint-Maur,False,1,1,0,0,0,False,False,2024-09-22 20:12:08+00:00,"(48.872274029222, 2.3733284860819)",Paris,75056
8052,Balzac - Champs Elysées,True,30,22,8,3,5,True,True,2025-11-05 09:30:32+00:00,"(48.872699639621, 2.3001953959465)",Paris,75056
34501,Quai de Seine - Pont de l'île-Saint-Denis,False,1,1,0,0,0,False,False,2025-10-27 09:37:24+00:00,"(48.935421446598, 2.3408389473018)",L'Île-Saint-Denis,93039
30001,Hôtel de Ville - Adrienne Bolland,True,0,0,0,0,0,False,False,2025-10-07 12:27:15+00:00,"(48.905280057722, 2.4455443018674)",Bobigny,93008
18014,Léon - Doudeauville,True,13,12,1,0,1,True,True,2025-11-05 09:31:20+00:00,"(48.888324218452, 2.3535733726386)",Paris,75056
23805,Suresnes - Place du Souvenir Français,True,0,0,0,0,0,False,False,2025-10-22 06:16:35+00:00,"(48.847007898514, 2.1941100043056)",Garches,92033
40002,Bleuets - Bordières,True,19,8,8,4,4,True,True,2025-11-05 09:33:38+00:00,"(48.802117531472, 2.4543687905029)",Créteil,94028
6016,Danton - Serpente,True,36,0,35,29,6,True,True,2025-11-05 09:34:22+00:00,"(48.852297362582, 2.3414132371545)",Paris,75056
21302,Aristide Briand - Place de la Résistance,True,25,0,33,31,2,True,True,2025-11-05 09:33:53+00:00,"(48.82124248401006, 2.2511002421379094)",Issy-les-Moulineaux,92040
23806,Suisses - Colonel de Rochebrune,True,1,1,0,0,0,False,False,2025-10-22 06:15:21+00:00,"(48.85440659426, 2.1975097137701)",Garches,92033
